"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"27364097",0.597935712320455,4.94971551847933,4.12995695259765,0.000671775417771788,0.00433353365421286,-0.871741555565721
"27370808",0.504877223540262,1.5390877629497,3.83942119608533,0.00126918786611938,0.00691416766436871,-0.875517940062616
"27365890",0.38718271851052,4.24869297492005,4.07032879634124,0.000765324494398442,0.00473942208263837,-0.878317909695959
"27365495",0.361482689158646,5.1646607420521,4.15623269050287,0.000634297090842287,0.00415394232868778,-0.879168567488554
"27366175",-0.606674333263064,5.17732601778018,-4.16390618160641,0.000623755297282389,0.00409499976881437,-0.879882330050598
"27368352",0.628488017962621,5.91851547834426,4.21444728198849,0.000558603905590098,0.00381497268856305,-0.881166482307063
"27366129",0.460744740828324,10.2997166241026,4.08386354862176,0.00074299909415893,0.00466866220692715,-0.888122985466287
"27372023",-0.606502934218554,5.78458969383938,-4.20274474071943,0.000573050271052005,0.00387395443868561,-0.889105391018352
"27366077",0.211127011518695,5.6596178270676,4.19463107382633,0.000583287283196388,0.00392967003134,-0.889383065150086
"27364569",-0.296084099688327,5.35203729885125,-4.17226895907331,0.00061246779325522,0.00406369123644708,-0.890835165927369
"27370329",0.14842393519538,7.80451061509799,4.22696347302311,0.000543559960789673,0.00372499818357153,-0.892234898457136
"27367635",-0.250176665827722,5.8878996546251,-4.20746623647128,0.000567176879093566,0.00385370820662892,-0.895856229491132
"27369505",-0.190942946291693,7.11226314072534,-4.23744028693716,0.000531282429765347,0.00365974154298169,-0.900477081151895
"27365730",-0.179593320235438,6.00605262944256,-4.20949588623332,0.000564670782202557,0.00384323324863739,-0.905213678943513
"27365240",-0.421526995803504,8.77180061306881,-4.14677175389749,0.000647542305468767,0.00422333238509499,-0.911861040171239
"27371699",-1.05004485761373,6.5740467978799,-4.17795928324543,0.000604905471732927,0.0040377693548672,-0.912584573165712
"27368294",-0.210646661344157,7.22675765740798,-4.23313791884001,0.00053628999425848,0.00368468211572421,-0.913861206388044
"27368789",-0.867898253396221,4.63491749963033,-4.09267290126509,0.000728821847846204,0.00461008740264623,-0.924753118918973
"27367532",-0.655411239417393,0.280198974324414,-3.77970571243144,0.00144675800741725,0.00759595607319859,-0.927500638991604
"27367828",-0.310661073044096,4.02592315198509,-4.03483277692088,0.000827137807140389,0.00502844265668109,-0.930487569411031
"27371815",-1.39099072822467,-1.29648837330618,-3.79871705698959,0.00138768114463328,0.00741192062047848,-0.933469347011971
"27370423",0.22463305198353,6.25041725493167,4.20534923661922,0.000569802803106976,0.00386496029001072,-0.93597899939584
"27370149",0.65735574179728,3.27256639193277,3.95011424887526,0.00099575265239249,0.0057466680952702,-0.938357306907603
"27366997",-0.255377769374757,4.37490691078842,-4.06698145371279,0.000770949355520114,0.00475946271378413,-0.939272390523181
"27368394",-0.296833438538886,7.32386536940973,-4.21533973481555,0.000557517420064528,0.00381081804280814,-0.941801289106193
"27369649",0.726224205466403,3.05044792518867,3.93178636536269,0.00103655551514928,0.0059093416144295,-0.94271141130201
"27364665",0.197252797413325,7.62078569597749,4.21198226026708,0.000561615987059538,0.0038289815370954,-0.942788924176172
"27368181",-0.255359105382162,5.15547618182124,-4.13342897693568,0.000666697774130123,0.00430947385224419,-0.9437173365489
"27370802",0.310379885207615,6.04923113046603,4.18163107579337,0.000600075842229891,0.00401562087537551,-0.948868535540877
"27368096",0.205387205907523,6.66745675573384,4.21030207538499,0.000563678452010749,0.00383975834403904,-0.94974549762097
"27371412",-0.223307048216992,5.73354943154362,-4.17196990233896,0.000612867862761529,0.00406369123644708,-0.954755297419973
"27370240",0.330411745931962,5.39539620538821,4.13647489517223,0.00066227517053404,0.00429318808584428,-0.964391769669063
"27365552",-0.569071158879684,5.97406781976206,-4.17586601689372,0.000607676357211954,0.00404609905344968,-0.969984081225512
"27368188",-0.177808304149198,5.75889101081227,-4.16506983096307,0.000622172194709972,0.00408797394215868,-0.970217675481549
"27368098",0.209586321611742,4.68878753448449,4.06756762709208,0.000769961353332861,0.00475946271378413,-0.971665498127831
"27369719",-0.329575761254454,4.72426516140449,-4.08302317059565,0.000744365983536211,0.00467133613290047,-0.972494826267093
"27368048",0.195923928206678,6.39015995695127,4.19199493778006,0.0005866528911886,0.00394234700065189,-0.975681155088851
"27372086",-0.201116082415251,6.90781574160107,-4.20304684082352,0.000572672635050246,0.00387395443868561,-0.977049952823197
"27371538",0.126234361723236,7.08886225959794,4.20483928606493,0.000570437178395623,0.00386597305426286,-0.97796455556844
"27364631",0.530711742463246,8.39086888919122,4.15359345524291,0.000637964258862654,0.00417110348083294,-0.979422549897829
"27367778",-0.292252408254602,6.9326519402288,-4.20174671964108,0.000574299622253948,0.00387567145585433,-0.982218872863722
"27367397",0.279736500811656,6.19417992041835,4.17997123190755,0.000602254249338257,0.00402344205132096,-0.983330660681937
"27369881",-0.327226381024617,3.53407444208962,-3.95306384903148,0.000989338421305755,0.00572623610607842,-0.990342493135913
"27368320",0.201569054964311,6.04443700052204,4.16703881993558,0.000619502687391204,0.00407471482204511,-0.994642627371997
"27367736",0.44415054812968,6.83596307463572,4.19391942322538,0.000584193935781589,0.00393245411163789,-0.998057021066054
"27368674",0.247097986503364,6.06508828592023,4.16693514645068,0.000619642956627186,0.00407471482204511,-1.00101396645327
"27364862",-0.149045200148909,7.60303634044172,-4.18354468958502,0.000597574253613089,0.00400897878896996,-1.00143612027421
"27367186",-0.222174016001762,5.61705325485628,-4.14039241032385,0.000656630503598376,0.00427211846014617,-1.00374993349637
"27371867",0.506100001518321,3.71380652244336,3.95724118915329,0.000980325287795283,0.00569474675198864,-1.00631456335965
"27364117",0.270145155288956,4.20558283048468,4.00567361564758,0.000881659577548262,0.00526419227276347,-1.00818577847242
"27367369",0.18990238925226,7.64571696409886,4.18080768920382,0.000601155472554526,0.00401947073511709,-1.00957360787154
"27368102",0.181625390399373,5.65553817594285,4.13466532204851,0.000664899048760684,0.00430482974705333,-1.01335520362597
"27366076",0.259562493455236,7.65040821508165,4.17748103944719,0.000605537403375819,0.00403792747341788,-1.01448346520965
"27367395",0.265805604765212,5.25586022313659,4.10566162402105,0.000708414279397316,0.0045096340309877,-1.01973067209659
"27364208",0.192445343080095,5.60480047805931,4.12932576457015,0.000672702676526938,0.00433422823922368,-1.02580630752102
"27371903",0.333853825778857,4.00768379083911,3.97865716411003,0.000935397098733323,0.00549787232810072,-1.0277008734812
"27371170",-0.344561158873348,5.98030563344469,-4.14937057219879,0.000643876429590603,0.00420630749494844,-1.03152521260648
"27365335",0.246511729724415,4.98021153672641,4.05991601104484,0.000782959176343208,0.00481867539417403,-1.03216250587306
"27366706",-0.212802212519176,5.71211238030748,-4.13358195408554,0.000666474945972662,0.00430947385224419,-1.03293211667185
"27370139",0.511844946062165,1.45933617288956,3.76421792267868,0.00149674037013063,0.00779165300453371,-1.03644082298306
"27365744",-0.128810523310731,6.51546586475874,-4.16904403498179,0.000616795946356186,0.00407145995373286,-1.03854015249829
"27369438",0.43069583145381,4.28744087646844,4.00527511268866,0.000882429219123211,0.00526419227276347,-1.04076650370461
"27370026",-0.152583184512572,6.53575789128107,-4.16817211710527,0.00061797143554882,0.00407145995373286,-1.04246344902114
"27367976",-0.284121231410703,7.22999209692065,-4.1680573776057,0.000618126291595579,0.00407145995373286,-1.04311379717324
"27366516",0.329807866560108,5.49192018337356,4.10751852237203,0.000705544198884929,0.00450480815827562,-1.0452659654992
"27370451",-0.602302853653945,2.99647116184311,-3.87009209158081,0.00118664563554451,0.00656319619381661,-1.04742892138644
"27370439",-0.177707255870706,7.00853812789939,-4.17049962511018,0.000614838597159501,0.00406919715953841,-1.04844009862156
"27371905",0.690858972888411,0.727335417699094,3.72385786566793,0.00163525148032466,0.008317137395142,-1.04849273639179
"27366429",-0.858672703342781,5.84714898297884,-4.11647171287729,0.000691869517404152,0.00443620277852863,-1.05062686107018
"27364307",-0.300961676036227,6.4027460573182,-4.15835332662407,0.000631365924056077,0.00414155260471353,-1.05251338189945
"27366710",-0.313345976024606,9.91026168138701,-4.01930836941341,0.000855729181770097,0.00515897244985452,-1.05267800427522
"27369119",0.473642000146628,12.3685093214319,3.90670050320963,0.00109513898944435,0.00614666038441652,-1.05353228891874
"27369679",0.66995798795599,2.76183834710591,3.8544823278106,0.00122795978164506,0.00672635014413138,-1.05844723917922
"27366724",-2.2680211520721,0.326589739954806,-3.71075167630961,0.00168292937749416,0.00846776965822502,-1.06408872833141
"27370675",-0.278703405595487,4.28030325845391,-3.99382362951476,0.00090483690466121,0.00536973204032006,-1.0671621772522
"27369106",0.828324102726122,7.36305272825195,4.15671394735565,0.000633630689983657,0.00415299062431722,-1.07253418686433
"27364915",-0.245982458464867,5.59716545012987,-4.10083552570122,0.000715928812941238,0.00455020146662015,-1.07303503694465
"27365087",0.758322041855728,0.533780833731947,3.70632464239516,0.00169934571296137,0.00853224042900878,-1.07500361534674
"27366028",0.240168191865041,5.92120265567133,4.1237717156328,0.000680917812216612,0.00437654432529548,-1.0768943732475
"27370644",1.93693432540514,1.97667779179256,3.73591162572969,0.00159259398308272,0.00816268427342075,-1.08399627641063
"27369567",0.292960311666326,7.08160515948831,4.15434927542931,0.000636911880174348,0.00416764177749553,-1.08871562880036
"27366230",0.483939729162625,2.75533656159948,3.83434495227133,0.00128339369654326,0.00697249336158814,-1.08928961160502
"27371083",-0.356692818609567,4.34823598552029,-3.98845762537808,0.000915532848576213,0.00542109717916227,-1.0898434240823
"27371419",-0.276911333517843,4.46558508412587,-4.00305966396273,0.000886720324205844,0.0052818841434384,-1.09112492027133
"27369201",-0.359808219945925,4.30576876143286,-3.98580646995735,0.00092086416910304,0.00544251515515432,-1.09416876812161
"27369801",-0.374087764302336,8.64013383096635,-4.06728961582224,0.000770429785540302,0.00475946271378413,-1.09546397812628
"27366113",-0.382864223628669,5.77411947366276,-4.1072486936255,0.000705960525682089,0.00450480815827562,-1.09595582113145
"27372009",-0.286460264951173,6.5273689521619,-4.13754311995249,0.000660731151328011,0.00429179077105481,-1.10458967091861
"27364730",-0.197591466469311,7.14773790954093,-4.14622446716477,0.000648316984730413,0.00422492752927342,-1.10477065994637
"27368585",0.449597609259168,2.0462168312568,3.77042194580806,0.00147651463220157,0.00771154758757962,-1.10670526903073
"27366840",-0.137960345020291,6.20516922191044,-4.12673585769738,0.000676520962655966,0.0043553086206527,-1.10701810199665
"27370799",0.341336699162115,4.76361739042057,4.01665497357532,0.000860714537430675,0.00518118947380852,-1.11042575795719
"27364628",0.14881182671482,7.37118343728229,4.1415445284849,0.000654979693527908,0.00426485960573319,-1.11045313245671
"27370409",0.615922171381203,5.77675528704221,4.09340722160317,0.000727652456700641,0.00460634637005886,-1.11165973537397
"27367726",-0.386112470989399,4.29233705390412,-3.97270600223854,0.000947670160799737,0.00555362586880434,-1.11841258658024
"27365925",0.748800874367435,0.651753811720743,3.68707112121039,0.00177262111188417,0.00879019835048106,-1.11916126394921
"27369671",-0.464306356063957,4.16472566438994,-3.95650704303602,0.000981903303428769,0.00569610959144223,-1.12511031504902
"27368660",-0.243930593998284,8.33104761147505,-4.08364512500387,0.000743354120525792,0.00466866220692715,-1.12717113936316
"27366592",0.576844266410315,5.79118938795333,4.08909487522377,0.00073454693886242,0.00463835666326155,-1.12922453842603
"27368978",-0.279700938473158,5.30184432615569,-4.05831446494445,0.000785707571346842,0.00482813364967951,-1.13204998348556
"27368912",0.235238338694548,5.53638701203957,4.07037589017869,0.000765245653676683,0.00473942208263837,-1.1384881645367
"27367015",-0.216006850261622,5.52826525881593,-4.07199188925558,0.000762545228810202,0.00472956067985783,-1.13970153573155
"27371970",-1.3331229421691,-1.42634879969364,-3.70323157079715,0.00171091021753907,0.00855992117626263,-1.14010549966863
"27367020",-0.149513144844115,6.07324710826977,-4.10591391745132,0.000708023636900586,0.0045096340309877,-1.14130926636467
"27367220",0.682685928410085,2.13675004533558,3.74855999992881,0.00154902708749141,0.00798560536048291,-1.14218389873614
"27371958",-0.602673704119211,4.20065451404309,-3.93939639122051,0.0010194135082666,0.00584512637473727,-1.14302791037014
"27369214",-0.191506921639316,7.60051269790501,-4.11782170776685,0.000689830908795385,0.00442669270780935,-1.14397761210308
"27368224",0.228683296346499,6.00249539972882,4.10025976084338,0.00071683066240785,0.00455230309114786,-1.14495946327989
"27371986",-0.174449519801695,6.00195016973815,-4.09648072222718,0.000722778449508966,0.00458277187158827,-1.15063753511897
"27368395",-0.192125210455501,7.44860982622962,-4.11878184500906,0.000688384705334181,0.00442097187873765,-1.15160017826677
"27370781",-1.05504521064898,1.1106222467101,-3.66192486570563,0.00187309050590821,0.00914738439466204,-1.15262995581598
"27364750",-0.404991751971681,7.67773495330787,-4.09837720413216,0.000719787406001282,0.00456744078489667,-1.1529833973372
"27365712",-0.547584133312675,11.0509867128816,-3.91321471482748,0.00107961411821593,0.00608308173314335,-1.15341281521047
"27367227",-1.29710479476523,4.46060072318744,-3.97917620014933,0.000934334296844006,0.00549567848401972,-1.15453091522104
"27368815",-0.444107918453631,6.04032921994885,-4.08798728542663,0.000736328328841852,0.00464126253805553,-1.16111068632161
"27370748",0.892802886786567,8.06858976140347,4.06329411222143,0.000777193760385266,0.00479059108296254,-1.16245616153142
"27365091",0.404160927734199,5.85618683080831,4.07371835500882,0.000759670812352793,0.00472044348216376,-1.16704941973411
"27367788",-0.624424773996902,3.39101593644373,-3.85671149347539,0.00122197278224305,0.00670276880555894,-1.16739301122836
"27367280",-0.25684307792215,4.31980279575604,-3.94635037094785,0.00100399832240786,0.00578169554161173,-1.16765111383031
"27370058",0.413463517025455,7.64621670901194,4.1065361061902,0.000707061188994533,0.00450822214102914,-1.17034648287654
"27366227",0.644516657763689,3.97291287702891,3.90991084370715,0.00108746020524466,0.00611648400550456,-1.17132135092095
"27367230",0.269179925967411,3.92913875632341,3.91305374880729,0.00107999506303612,0.00608308173314335,-1.17434174087741
"27371268",0.628529368981493,5.81989124504846,4.026346699992,0.000842645440420222,0.00509938053162427,-1.17460417248242
"27366691",0.469387687346986,5.49141779421581,4.03988767236412,0.000818037222263622,0.0049807155549588,-1.17868347802677
"27364110",-0.206475224248264,4.95948871047364,-4.00549048082195,0.000882013187844395,0.00526419227276347,-1.17959848463405
"27368690",-0.21237884026006,7.29039983314199,-4.10911860372758,0.00070308046628063,0.00449362575481686,-1.18232641565522
"27367585",-0.351256630229473,5.26305065767392,-4.02946944334974,0.00083690513669184,0.00507234520109047,-1.18755840932236
"27365994",0.251733423732684,8.04243213236919,4.07308475330735,0.000760724434559891,0.00472194216778998,-1.19905840695808
"27368833",-0.271647191914346,4.47643097255064,-3.95188053777458,0.000991906661565247,0.00573277454146122,-1.19956037622931
"27368776",0.280579324086759,4.04991252209368,3.90444299519997,0.00110057126388446,0.00617280293677633,-1.20530069666672
"27369901",0.748632660031026,0.46648183071531,3.63648801866905,0.00198049752697644,0.00954326801088405,-1.2114694105585
"27366153",-0.219533170562166,5.54697060402255,-4.03929031993113,0.000819107393325733,0.00498342437008099,-1.21281652465426
"27364943",-0.472013860198259,2.63487830746174,-3.77116360005958,0.00147411512695834,0.00770406397498886,-1.21482951060902
"27366838",0.297203379683565,5.03612263402082,3.99384203422663,0.000904800435986393,0.00536973204032006,-1.21791797364439
"27364138",0.218716674863126,6.18452307560474,4.07362600989991,0.000759824282341793,0.00472044348216376,-1.21886275991325
"27364844",-0.223901976591746,6.3384975782334,-4.08008649339966,0.00074916246676087,0.00469035731349893,-1.22006154103347
"27368463",0.177815175999475,6.19528429287296,4.0739080846646,0.000759355595218011,0.00472044348216376,-1.22158475152482
"27366436",-0.21941195383253,7.16447723710508,-4.09021740414347,0.000732745952435602,0.00463123333934318,-1.22189940313511
"27364297",1.3276978114836,2.97984380233283,3.78373974164098,0.00143401567110121,0.00754396362948956,-1.23125760237423
"27371404",0.147168336187882,6.91636066758963,4.08878994026923,0.000735036946762778,0.00463835666326155,-1.23216459725582
"27369985",-0.326392458455871,5.89814572742203,-4.05100764855709,0.000798370507470278,0.00488412771092927,-1.23876007628728
"27371991",-0.248180357566292,6.7767455289585,-4.08184124530112,0.000746292693995566,0.00467606349932756,-1.23961660696555
"27372180",0.177355527710378,8.75444526769661,4.00586398557749,0.000881292148327869,0.00526419227276347,-1.23974933631087
"27372003",0.534713782163887,4.17706543014404,3.88901668990285,0.00113842246451109,0.00634448356080134,-1.2399103200139
"27364990",0.634215819117465,3.08738474440813,3.78597936832083,0.00142698986598952,0.00752189764016962,-1.24051246698299
"27368270",-0.615069034496373,2.6907695994134,-3.76232567634773,0.0015029642420957,0.00780376611108229,-1.24224751915115
"27365779",0.175865029821859,6.56151943604777,4.07649123270687,0.000755077034556334,0.00471997173757959,-1.24317563289475
"27364126",-0.420518567572983,9.29157638700591,-3.96552676491533,0.000962691475578588,0.00561992570722476,-1.24502586658607
"27366212",0.43663955690469,6.09423874838291,4.05533867415252,0.000790840114658201,0.00485219069578588,-1.24903949576522
"27369440",-0.301888791672303,6.35220981746203,-4.06332307885021,0.000777144508276454,0.00479059108296254,-1.25287354177403
"27371756",0.255794004588226,5.1421900230901,3.98293643941133,0.000926670824813713,0.00547029995237716,-1.25611985363301
"27365751",0.187967185030305,6.88555935232569,4.07689430917661,0.00075441159839889,0.00471951368857077,-1.25688136873892
"27367145",-0.32967627022011,6.07221787800266,-4.05118865298124,0.000798054352598012,0.00488412771092927,-1.25859657557407
"27367882",-0.202162632678441,6.65012042763903,-4.06888885383977,0.000767739084136285,0.00475068361845201,-1.25907657610099
"27366211",0.655772547791176,2.00887686485107,3.68810179776835,0.0017686198522565,0.0087770237998034,-1.260853510152
"27369647",0.892249307398657,6.76804665820324,4.06290934857594,0.000777848274280764,0.00479092020557781,-1.26235500439122
"27368533",0.237563006651862,6.9948873174358,4.07358604306199,0.000759890713628118,0.00472044348216376,-1.26318398916711
"27372099",-0.179056914268334,4.59701277086685,-3.93328477223718,0.00103315753653706,0.00589847103596014,-1.26393108253143
"27365851",0.801230183103624,1.4283090152185,3.64628363178765,0.00193842743324126,0.00937455500177962,-1.26648573929044
"27371748",0.427476205959167,4.7366112097198,3.94557222771505,0.00100571156717355,0.00578737992084707,-1.26785162860114
"27370332",-0.845794997901272,4.68480186836013,-3.94162229114219,0.00101445356652645,0.00582640276633076,-1.26940274812758
"27364293",-0.206993470538316,6.09119817174791,-4.04595727318902,0.000807242870957967,0.00493383871283359,-1.27178105121684
"27365171",0.788958160545823,0.272272538812741,3.60055862833957,0.00214274189943751,0.0101471496960885,-1.27426028253195
"27364576",0.863429122661301,1.32213008904839,3.63511512174964,0.00198646606789831,0.00955469798500272,-1.27518546545489
"27369564",0.398179090246105,4.6790145273556,3.92359902253967,0.00105532131929228,0.00598641346246224,-1.27677832554622
"27367950",0.314421258676727,3.37793071805803,3.80530624952524,0.00136777393986127,0.00733097397491214,-1.28091533385364
"27369021",-1.82559767300783,-1.33893281750391,-3.64021323750384,0.00196439234852396,0.00947724602005767,-1.28478735132147
"27364659",-0.20902616802312,7.7475147072898,-4.04284923783724,0.00081275225704192,0.00495674348298955,-1.29084896973309
"27372004",-0.303074375935358,6.96981793009554,-4.05676583795573,0.000788374391203309,0.00484078882734235,-1.29244140256054
"27365114",-0.379082494955909,10.3427963661934,-3.88360558747002,0.00115200668955946,0.00641165734342798,-1.2932012493793
"27370603",-0.27686944273261,4.80780389582002,-3.9336241725371,0.00103238942407642,0.00589831090314627,-1.29774290905551
"27372091",-0.260838491124436,5.19886451767691,-3.97080998515038,0.000951614207862227,0.00557264161400584,-1.29873238744917
"27365487",0.196344263362272,6.63992891585212,4.05093544212921,0.000798496663405375,0.00488412771092927,-1.29890134360498
"27371122",0.284096998599622,7.42758189964989,4.05220749038407,0.000796277130792009,0.00488179133262486,-1.29946207162171
"27370280",-0.590003756400934,2.86153032106807,-3.7456372448714,0.00155898740468313,0.00801899104358209,-1.30233863259715
"27370422",0.757226330676346,0.101063759921053,3.58265112390445,0.00222847930856195,0.0104169971197881,-1.30449022932964
"27372122",-0.227805258389645,5.84502928640655,-4.01619544170785,0.000861580896653817,0.00518176868177407,-1.30545459512691
"27366845",0.230566720533663,5.30574399711703,3.97679056635423,0.000939229282883233,0.00551632821265981,-1.30642904559402
"27369662",0.954984183308697,1.52318569965181,3.64054025669745,0.00196298479764058,0.00947724602005767,-1.31049068290932
"27366871",0.184493356360483,5.90710649596057,4.01334489496824,0.000866974690717012,0.00520707481915191,-1.31415939813784
"27366788",0.284590577976282,4.77383797268906,3.92009406671448,0.00106345876145401,0.00602828330639295,-1.31843394826955
"27370175",0.550868056754271,3.0129906637368,3.7454792219072,0.00155952774373303,0.00801899104358209,-1.31941251030366
"27371937",-0.222024093849461,6.01957486968224,-4.01825084014362,0.000857712638344201,0.00516702171398585,-1.32304469877617
"27371723",0.275436126508249,8.77704635892032,3.96527888737878,0.000963214368390091,0.00561992570722476,-1.3307726172222
"novel.112",1.37528535626583,-0.512717353322976,3.57803140683151,0.00225114590141503,0.0104983223137963,-1.33121362372036
"27367514",-0.202556470780645,5.94601945992411,-4.01124712103564,0.00087096577752777,0.00521924605029799,-1.33247130305763
"27370806",-0.185814605471472,6.45117531841552,-4.03064030357949,0.000834762990399869,0.00506706857082022,-1.33527633744944
"27371027",0.150025865023929,5.66999960842528,3.99052711631543,0.000911392797056841,0.00540461353611832,-1.33757213609538
"27365442",0.164670450299163,8.501189367836,3.97964518037977,0.000933375035442134,0.00549409086593339,-1.34175689309884
"27365351",0.296065277502258,8.12854659805085,4.00462606722915,0.000883684188348975,0.0052677359619606,-1.34238801770451
"27368351",0.299041870377745,7.94546331040831,4.01172651844546,0.000870052081339025,0.00521769382112267,-1.34440650896871
"27371853",0.165244189652114,7.20110000308986,4.0301831991117,0.000835598628089027,0.00506828087204684,-1.35937654061161
"27365287",0.343156288005235,6.72042157472943,4.02282290397362,0.000849170564287737,0.00512330764373449,-1.35988963808047
"27369896",-0.117645453266556,6.95028184847152,-4.02750039892969,0.000840520081987629,0.0050903837792108,-1.36459490135793
"27369914",-0.155597336186288,6.05187568837048,-4.00069933426246,0.000891315143090864,0.00530528879046616,-1.36509492998322
"27364360",0.240199386286,8.61734115699353,3.95798145116402,0.000978736706137814,0.00568966560752617,-1.36862803682046
"27370618",-0.302865341008907,4.24255505366012,-3.84744345114583,0.00124705814713706,0.00681223675989197,-1.37170321477714
"27366006",0.242418784333462,3.72845784794369,3.79565473425902,0.00139703144759505,0.00742784565532526,-1.37317417013625
"27368986",0.131816251865675,7.04038955436607,4.02439637092796,0.000846250666659437,0.00510955894945129,-1.37361947828976
"27366759",0.395662877343965,2.12965480908877,3.64646837975148,0.00193764259613485,0.00937455500177962,-1.37533620061397
"27368992",0.276042896455448,6.36935746127038,4.00547879925823,0.000882035748312624,0.00526419227276347,-1.37933385898137
"novel.10",0.571943182426166,2.00570617085214,3.63005559937265,0.00200861698350112,0.00962059937410091,-1.38406848561841
"27370708",-0.208705292478643,6.04040653559855,-3.98670377878967,0.000919056247555709,0.0054379200393608,-1.38750408963242
"27368780",-0.286652147967967,5.97230004069785,-3.98263925788923,0.000927274182642602,0.00547029995237716,-1.39685342848198
"27371584",-0.267451394336763,4.64143918860622,-3.87167454072024,0.00118253597330536,0.00654500813003036,-1.39705745391102
"27370173",0.429923753769949,4.20453189897222,3.82469951037468,0.00131082670060082,0.00709734293735633,-1.39768270806747
"27368528",0.634457503024085,1.89813152463381,3.61468402563859,0.00207743516508699,0.00987326946377582,-1.40416956321323
"27371089",-0.745632374980987,2.65154150622541,-3.6928870780435,0.00175016032245734,0.00871798610624061,-1.40518427307414
"27365185",0.37298816903621,3.4533296267398,3.75983914984791,0.00151118214594949,0.007831028415616,-1.40844428112216
"27369863",-0.277035947395044,8.62040466759927,-3.93831927666869,0.00102182236431701,0.00585052028994726,-1.40905631805811
"27365532",0.196986729429938,5.52302425809521,3.9443070053735,0.0010085034893499,0.00579925888175953,-1.40925532398635
"27371543",-0.270282027045008,8.09113919014982,-3.97043882212504,0.000952388220530537,0.00557307938151864,-1.40955230553648
"27369010",0.631134127454482,1.11373346821819,3.55587579290558,0.00236307906153326,0.0108662821672063,-1.41947933979168
"27371004",0.253328939467332,4.37290558671484,3.83534181993279,0.00128059145720594,0.00696201494811143,-1.41975061180752
"27367711",0.380087899345429,3.1718893994233,3.71138849209811,0.00168058099787392,0.0084612953588472,-1.42262182818498
"27368595",0.509392656028816,2.84820298040842,3.68549003211007,0.0017787767271238,0.00880549721439545,-1.4235784626618
"27364151",0.286057133182771,6.79204313237698,3.99894692402889,0.000894742016274989,0.00532171184306841,-1.42476289172808
"novel.120",-0.745807065837396,0.765332153045623,-3.53939676765245,0.00244990490948952,0.0111511948193212,-1.42507865941019
"27368059",0.48831367028137,1.65639745828701,3.56920544619033,0.00229508976817315,0.0106348054955465,-1.43127693064678
"27366017",0.303900207437007,10.8774754598905,3.79674651769411,0.00139369065477568,0.00742067859623249,-1.43357954353065
"27366342",0.71772592794179,0.84431289070766,3.53125374228273,0.00249397213186568,0.0112873128284892,-1.43604886881495
"27369713",0.33310418338726,3.16877998692949,3.71406261062061,0.00167075533955274,0.00842246682873838,-1.44021700418939
"27365133",0.273861123798111,3.69462254011057,3.74989177880814,0.00154450969874697,0.00797647619176428,-1.45799467969175
"27365473",0.12489760424415,6.70074589583161,3.98112435543823,0.000930355982205817,0.00548442098977837,-1.45849926581196
"27366283",0.474926082489064,6.46748579509029,3.96656656743593,0.000960501138665251,0.00561231237181969,-1.4595180923774
"27365884",-0.610302716415477,5.53039539036229,-3.91930279206996,0.00106530455861402,0.00603445439385481,-1.46095424196965
"27366389",0.229670211579278,3.75269127312674,3.75168467751895,0.00153844898124351,0.00795680621707381,-1.46269141185267
"27369683",0.534167498731001,3.40867312136207,3.72310396652882,0.00163795709108476,0.00832558546935301,-1.46769989600017
"27366228",0.559211295003307,2.77020268933702,3.65885973491167,0.00188571891910911,0.00918625136169621,-1.46952218562617
"27368468",0.258717235509543,4.94789363270585,3.86557101431217,0.00119846605782249,0.00661789271483174,-1.47397513698867
"27367041",0.31432245798261,6.06798343133975,3.95152036901851,0.000992689694911164,0.00573314265829129,-1.47583472343822
"27367029",-0.207092145754934,6.34883562850284,-3.96352901431743,0.000966913819183301,0.00563326252842903,-1.47618589619221
"novel.25",1.14354275731833,-0.980074402061013,3.50009268353667,0.00266999462530264,0.0118682973584283,-1.47713068379008
"27371182",0.293008788388243,5.22625787279576,3.88872874134015,0.00113914127672606,0.00634448356080134,-1.48035778887205
"27365274",0.460910272809272,8.12352494131512,3.94023381135221,0.00101754464530511,0.00583861110373052,-1.48281438489302
"27371082",-0.571082377809086,4.79811363599108,-3.84762813105695,0.00124655327857138,0.00681223675989197,-1.48837223568544
"27364053",-0.296416886623041,6.35340086186636,-3.9549712655732,0.000985212649410515,0.00570650059287922,-1.49198467543779
"27369185",0.563388496138896,1.43221144850961,3.54527127565222,0.00241859522424776,0.0110592105205133,-1.49527194303982
"novel.55",0.342963201332153,3.93633856731486,3.74668262744295,0.0015554175642171,0.00800818991396014,-1.49872298689923
"27370689",0.296239252390341,4.33529626252567,3.79451913186912,0.001400514826684,0.00743836676184932,-1.49947686364437
"27367671",-0.556424048127534,5.01969815264051,-3.8645571602269,0.0012011329560484,0.00662266597066222,-1.50086457690089
"27367260",0.332120681150254,2.88053503410292,3.6498976358327,0.00192313196218461,0.00931188440984891,-1.50561032365035
"27364335",-0.167055476860219,7.11246168538427,-3.96248503561161,0.000969127717406319,0.00564203645560874,-1.50561659898088
"27371086",-0.196161417653265,6.6077246729195,-3.95646707689853,0.000981989282138222,0.00569610959144223,-1.5065817946343
"27372033",0.213558515429495,8.15148834408605,3.92864475889891,0.00104371629445564,0.00593325168816792,-1.5072222421013
