"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"27367485",-1.435547796656,9.93512488167212,-23.0479594947196,1.80739188522275e-14,2.36146120085662e-12,23.4703333250253
"27367713",-0.726746291080313,7.19448061417066,-22.788040701717,2.18791318405799e-14,2.81252710918422e-12,23.177312539602
"27368831",1.35435188970798,7.76948572710269,22.7281844583366,2.28699252916662e-14,2.8914117499117e-12,23.168956017916
"27367381",1.00435159135583,4.80739871959294,22.6334256796515,2.45365023201273e-14,2.98836010642132e-12,23.1636544486623
"27371088",-0.541482905307544,7.37684046636495,-22.7077829237064,2.32183628600187e-14,2.8914117499117e-12,23.118195177872
"27365307",-1.27298696423211,5.82308402253727,-22.6219553482599,2.47467712702393e-14,2.98836010642132e-12,23.1029703111543
"27368788",-1.9442708077594,10.8753476408204,-22.4855533003128,2.73982949945299e-14,3.20994981472123e-12,23.0425826135959
"27371326",1.06372847289579,5.50457610614123,22.4665900495602,2.7790029763584e-14,3.20994981472123e-12,23.0096686111017
"27370076",-0.82782666156643,7.49185174091854,-22.5305839091654,2.64912437658506e-14,3.15127183304223e-12,22.988705466629
"27371744",-1.0864990556002,8.71958178928501,-22.436136964285,2.84315382783964e-14,3.23713371541171e-12,22.9848746212379
"27371748",-2.14134226991899,4.7366112097198,-22.3685358541122,2.99121146020634e-14,3.24400476345156e-12,22.9684207839646
"27371247",2.20164856579827,8.27038426755507,22.3689112614342,2.9903671430724e-14,3.24400476345156e-12,22.9306523071179
"27369032",-0.772495602263719,5.98104307177358,-22.3593280623761,3.01199940395753e-14,3.24400476345156e-12,22.8850961612362
"27365501",0.882787114710219,6.44942911235723,22.3788770265127,2.96804518809601e-14,3.24400476345156e-12,22.88397144381
"27367370",-1.14564841563252,6.343281453877,-22.3367578539288,3.06360272891189e-14,3.2555884999237e-12,22.8522249564327
"27370953",-0.970457363929194,7.78717666538743,-22.270998144218,3.21934339465828e-14,3.37607458624033e-12,22.8042367794254
"27369454",-0.867257950586013,6.50332582961106,-22.2417565555038,3.29126159490582e-14,3.4066694690129e-12,22.7691431745433
"27370097",-1.01271246420017,7.99755316304541,-22.2080245014184,3.37633583957769e-14,3.44992264633772e-12,22.7669090978079
"27371589",-1.59905516298319,7.87244972278197,-22.1863635223828,3.43218767003863e-14,3.46259945951998e-12,22.7532445643497
"27365598",-1.72103436276878,6.51474534946023,-22.1023810881601,3.65812668106818e-14,3.64440870601418e-12,22.6778446639693
"27369695",-3.42543208224329,6.18913612562838,-22.0176719810523,3.90198728359316e-14,3.83936279632561e-12,22.6757303877926
"27364830",-1.73432147110955,6.11969433806083,-21.969537079049,4.04815227179791e-14,3.93460653734504e-12,22.5909296628635
"27365961",1.04120126420847,6.03158509321484,21.921200556494,4.20075793749026e-14,4.03373985081896e-12,22.5534225744705
"27369194",2.61672837955093,3.6525007280397,21.8936190813533,4.29054754785623e-14,4.07091237576359e-12,22.5076332251135
"27365391",-3.5095356907556,6.04672344735733,-21.6571659541174,5.14874614990428e-14,4.82770668408672e-12,22.4004601663751
"27364613",-1.08004105256264,10.6182838591874,-21.5463990391439,5.61145279709342e-14,5.20038125498076e-12,22.3408738938099
"27364507",-0.544231909004656,8.10176992323749,-21.3281809756735,6.65626718933492e-14,6.02846017034083e-12,22.0746025576442
"27365832",-1.73275073398635,9.30676819859606,-21.2156252914,7.27371279161026e-14,6.513650668442e-12,22.0606927567946
"27372119",-0.644755902866124,6.46309723836855,-21.3342557012428,6.62455759935346e-14,6.02846017034083e-12,22.0510406032027
"27365867",-1.40924596626228,9.88274380135294,-21.1237916976862,7.82221667426881e-14,6.92700743265805e-12,22.0043294682766
"27365442",-0.714267282799239,8.501189367836,-21.0011877712357,8.62347204693491e-14,7.55264529824959e-12,21.8396785724693
"27366804",-2.22682905714688,9.94543388107933,-20.8988394268625,9.35865691047173e-14,8.10744517135432e-12,21.8265863535301
"27368141",-1.30762070358067,8.67196922713744,-20.8790636980584,9.50818219809584e-14,8.14840990524988e-12,21.7543482772778
"27365463",1.22115280413387,5.74443980895277,20.754798554876,1.05073520296046e-13,8.81511533431036e-12,21.6402262788577
"27364741",-1.02657575238437,7.46806258137119,-20.7783671779984,1.03096563795463e-13,8.74127248350895e-12,21.5941844165329
"27368110",-1.29598783251534,8.2875573761553,-20.6475483764757,1.14588522449876e-13,9.51323462422409e-12,21.5383591917058
"27369082",2.51008512584869,9.02787867767679,20.5215106725613,1.26945116553024e-13,9.96041819662456e-12,21.4931838760472
"27364889",-1.97934637624568,7.65302535731661,-20.596846819441,1.19399325371759e-13,9.6554055891874e-12,21.4741685869521
"27367725",-0.897811213143864,7.16007570724079,-20.6267996421306,1.16532056468361e-13,9.57485041291584e-12,21.4612325238987
